,Unnamed: 0,Unnamed: 0_x,name,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
378,378,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,378,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12079.0
379,379,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,379,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194395.0
380,380,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,380,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8633.0
381,381,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,381,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1137.0
382,382,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,382,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111779.0
383,383,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,383,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15154.0
384,384,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,384,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,860.0
385,385,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,385,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp,68230.0
386,386,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,386,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77241.0
387,387,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,387,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56755.0
388,388,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,388,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,522.0
389,389,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,389,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53822.0
390,390,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,390,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19126.0
391,391,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,391,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198444.0
392,392,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,392,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162130.0
393,393,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,393,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT7.vrp,911.0
394,394,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,394,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225523.0
395,395,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,395,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,77212.0
396,396,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,396,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84955.0
397,397,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,397,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,44893.0
398,398,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,398,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62419.0
399,399,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,399,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27789.0
400,400,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,400,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT11.vrp,1080.0
401,401,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,401,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,824.0
402,402,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,402,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_13.vrp,894.0
403,403,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,403,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_7.vrp,10367.0
404,404,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,404,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,526.0
405,405,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,405,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12775.0
406,406,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,406,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13878.0
407,407,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,407,K7C18J2,K7E5C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1042.0
408,408,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,408,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n294-k50.vrp,48709.0
409,409,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,409,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85481.0
410,410,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,410,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110370.0
411,411,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,411,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_20.vrp,1901.0
412,412,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,412,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39795.0
413,413,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,413,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,79092.0
414,414,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,414,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n289-k60.vrp,97514.0
415,415,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,415,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,26949.0
416,416,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,416,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22489.0
417,417,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,417,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n284-k15.vrp,21207.0
418,418,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,418,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_16.vrp,1691.0
419,419,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,419,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34428.0
420,420,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,420,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69855.0
421,421,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,421,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_15.vrp,1410.0
422,422,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,422,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,816.0
423,423,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,423,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87561.0
424,424,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,424,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
425,425,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,425,K7C18J2,K7E6C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107654.0
426,426,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,426,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49020.0
427,427,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,427,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29593.0
428,428,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,428,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,70924.0
429,429,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,429,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp,118722.0
430,430,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,430,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37433.0
431,431,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,431,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,65273.0
432,432,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,432,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,20954.0
433,433,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,433,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,663.0
434,434,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,434,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26666.0
435,435,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,435,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp,90763.0
436,436,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,436,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24813.0
437,437,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,437,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,68067.0
438,438,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,438,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11358.0
439,439,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,439,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148593.0
440,440,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,440,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117988.0
441,441,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,441,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,35830.0
442,442,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,442,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,125285.0
443,443,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,443,K7C18J2,K7E7C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp,44376.0
444,444,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,444,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16162.0
445,445,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,445,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_12.vrp,1002.0
446,446,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,446,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,868.0
447,447,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,447,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32490.0
448,448,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,448,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69439.0
449,449,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,449,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26334.0
450,450,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,450,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44723.0
451,451,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,451,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20771.0
452,452,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,452,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11335.0
453,453,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,453,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41778.0
454,454,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,454,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_19.vrp,1395.0
455,455,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,455,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,717.0
456,456,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,456,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1326.0
457,457,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,457,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25842.0
458,458,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,458,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67370.0
459,459,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,459,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp,31101.0
460,460,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,460,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58123.0
461,461,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,461,K7C18J2,K7E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1559.0
462,462,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,462,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102701.0
463,463,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,463,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n641-k35.vrp,66662.0
464,464,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,464,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1168.0
465,465,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,465,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88596.0
466,466,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,466,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19950.0
467,467,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,467,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17450.0
468,468,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,468,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n153-k22.vrp,21646.0
469,469,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,469,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,59827.0
470,470,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,470,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT6.vrp,549.0
471,471,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,471,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,140814.0
472,472,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,472,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1425.0
473,473,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,473,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,76896.0
474,474,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,474,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n716-k35.vrp,45930.0
475,475,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,475,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335675.0
476,476,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,476,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1041.0
477,477,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,477,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,820.0
478,478,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,478,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14225.0
479,479,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,479,K7C18J2,K7E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13626.0
480,480,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,480,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,19972.0
481,481,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,481,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13549.0
482,482,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,482,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp,31155.0
483,483,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,483,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15190.0
484,484,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,484,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n101-k25.vrp,27910.0
485,485,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,485,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1042.0
486,486,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,486,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97173.0
487,487,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,487,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39656.0
488,488,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,488,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT6.vrp,548.0
489,489,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,489,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8543.0
490,490,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,490,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84846.0
491,491,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,491,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22534.0
492,492,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,492,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69286.0
493,493,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,493,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,28022.0
494,494,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,494,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102927.0
495,495,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,495,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12794.0
496,496,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,496,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,861.0
497,497,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,497,K5C18J2,K5E2C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11283.0
498,498,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,498,K5C18J2,K5E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,76387.0
499,499,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,499,K5C18J2,K5E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28787.0
500,500,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,500,K5C18J2,K5E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29957.0
501,501,5,K5C18J2,4,530,19,23,24,4,4,110,0.3,1.22,501,K5C18J2,K5E3C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44927.0
